business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
k7uF1JplOsJvm9yY1oKjbQ,"""Rhodes Ranch Hoa Security""",Southwest,"""7901 S Durango Dr""",Las Vegas,NV,89101,36.0390155,-115.2789636,1.0,6,1,Homeowner Association;Home Services;Real Estate
Z_nDbXT_A3-26MEf4NzdAA,"""Oriental Centre""",Scarborough,"""4430 Sheppard Avenue E""",Scarborough,ON,M1S 5J3,43.7877297,-79.2681914,2.5,7,1,Shopping Centers;Shopping
UZYTFPPJuO2qOP1S2NkAtQ,"""Catfish Alley""",The Strip,"""3743 Las Vegas Blvd S""",Las Vegas,NV,89109,36.106542,-115.17204,3.5,4,0,Southern;Restaurants
XcXXzKE8u0mP1VtpR5oZ8Q,"""Advantage Plus Carpet Detailing""",,"""8605 W Bajada Rd""",Peoria,AZ,85383,33.7294989,-112.246575,5.0,17,1,Carpet Cleaning;Local Services
keIXyiSLGFW5Klc2s8rVIA,"""Loeras Custom Wood Works""",,"""5622 N 52nd Ave""",Glendale,AZ,85301,33.4364066626,-112.44613896,3.5,3,1,Carpenters;Home Services;Cabinetry
I15lY5_66Bwsr9E_AeCZcQ,"""Spring Mountain Auto Body""",,"""4350 S Arville Rd, Unit 3""",Las Vegas,NV,89103,36.110277,-115.1984406,3.0,4,1,Body Shops;Automotive
yo32EEhY6N3iC3ZNqCm07A,"""Great Clips""",,"""3073 W Craig Rd""",North Las Vegas,NV,89032,36.2380395,-115.181645,4.0,26,1,Beauty & Spas;Hair Salons
HqlzinXIqYe7aDexEDwSBA,"""Angry Crab Shack""",,"""310 N Litchfield Rd""",Goodyear,AZ,85338,33.4502610986,-112.358918153,4.0,250,1,Seafood;Restaurants
Ocv3uSD24ywmftZ5dHa7mg,"""Bean & Pearl""",,"""10625 Creditview Road""",Brampton,ON,L7A 0T4,43.6898669,-79.8347033,4.5,16,1,Tea Rooms;Bubble Tea;Food;Coffee & Tea
K13bWtDbfX_dQQBt6y8aLg,"""Biketrax""",Tollcross,"""11-13 Lochrin Pl""",Edinburgh,EDH,EH3 9QX,55.9424672,-3.2043953,4.0,4,1,Bikes;Shopping;Sporting Goods
9EsW_emJj-4IW2Y48Jmb-A,"""Yarl Dosa Corner""",,"""83 Kennedy Rd S, Unit-10""",Brampton,ON,L6W,43.6886214,-79.7409622,4.0,8,1,Restaurants;Indian
OyekYKG9qOCjw5kTb86epA,"""Vereinsgaststätte Himmerreich""",,"""Vaihinger Landstr. 150""",Stuttgart,BW,70195,48.7702,9.11922,4.0,4,1,Restaurants;Italian
vfKSsF8kj34NW3tj2Qf2Lw,"""Rosen's Cinnamon Buns""",Little Italy,"""825 College Street""",Toronto,ON,M6G 1C9,43.6543345,-79.4222314,3.5,19,1,Food;Patisserie/Cake Shop;Bakeries;Desserts
RJx_V39W3KGO1ORr99NCBw,"""Mr Roc's Crawfish""",Chinatown,"""416 Spadina Avenue""",Toronto,ON,M5T 2G7,43.6562699261,-79.3997754154,2.5,10,1,Asian Fusion;Restaurants;Szechuan;Chinese;Seafood
Wz3F688OvXo5mjv3TmQO7w,"""Salon Care""",,"""390 Steels Avenue W, Unit 14""",Thornhill,ON,L4J 6X2,43.7957874,-79.4338038,4.0,8,1,Beauty & Spas;Hair Salons;Laser Hair Removal;Waxing;Hair Removal;Skin Care
wbnDLyFzq-MTde6usZt16w,"""Allan T Sawyer, MD""",,"""6677 W Thunderbird Rd, Ste H101""",Glendale,AZ,85306,33.6103576,-112.2013736,4.5,12,0,Health & Medical;Obstetricians & Gynecologists;Doctors
Va0hedZQH9aoMDxuDCZ2qg,"""Wing Machine""",,"""2526 Jane Street""",Toronto,ON,M3L 2E8,43.7397522,-79.513315,2.5,3,1,Food Delivery Services;Food
paQkIOv_CnfjSaAVufz4qA,"""Urban Tan""",,"""1540 E Maryland Ave, Ste 201""",Phoenix,AZ,85014,33.5312607,-112.0485348,5.0,4,1,Spray Tanning;Tanning;Beauty & Spas
i1h3dzz2im-FVn8NMPjRTw,"""Big Lots - Madison""",,"""676 S Whitney Way""",Madison,WI,53711,43.0510005,-89.4737923,2.5,5,1,Fashion;Home & Garden;Home Decor;Discount Store;Shopping;Furniture Stores;Department Stores
F2Ic0wqZkWz2cSwSWkJ5mA,"""Paoletti's Pizzeria""",Thornhill Woods,"""8700 Dufferin Street, Unit 18""",Vaughan,ON,L4K,43.8284767,-79.4798404,4.0,44,1,Italian;Sandwiches;Pizza;Restaurants
4NePLd3DY6Fmfm_OtoYZ-g,"""Carpet & Rug Superstore""",,"""13021 E Independence Blvd""",Matthews,NC,28105,35.099066,-80.675816,3.5,3,1,Shopping;Home Services;Flooring;Rugs;Home & Garden;Carpeting
a9jnIeFqCh4-3pjwMaJ-vA,"""La Réserve""",,"""1Boulevard Sardaigne""",Candiac,QC,J5R 0A1,45.3703799519,-73.5055055545,4.5,3,1,Restaurants;Tapas/Small Plates;Canadian (New)
iE-iSMZ87hSRDBZYm3y04A,"""1st Shot Auto Glass""",,"""""",Mesa,AZ,85209,33.4170417786,-111.831459045,5.0,8,1,Windshield Installation & Repair;Automotive;Auto Parts & Supplies;Auto Glass Services
_4-kSAZ1qopE2GcMojLxzg,"""Burger King""",,"""414 Water St""",Chardon,OH,44024,41.5812595,-81.2105963,1.5,3,1,Restaurants;Burgers
pRw-xqw6UKH2PqUheF-Y9A,"""Kohl Center""",Capitol,"""601 W Dayton St""",Madison,WI,53715,43.0694084,-89.3972632,4.0,25,1,Stadiums & Arenas;Arts & Entertainment;Local Flavor
ibww7uBdyEwDb0ifYbnffw,"""Wahl Air Conditioning""",,"""8795 N 83rd Ave""",Peoria,AZ,85345,33.562615,-112.237151,3.5,7,1,Shopping;Building Supplies;Home Services;Home & Garden;Heating & Air Conditioning/HVAC;Movers;Contractors;Appliances
izIXmTpTJxSnLrt3LPurlg,"""Edinburgh Royal Military Tattoo""",Old Town,"""32 Market Street""",Edinburgh,EDH,EH1 1QB,55.9504,-3.19392,4.5,6,1,Festivals;Party & Event Planning;Musicians;Event Planning & Services;Arts & Entertainment;Beauty & Spas;Tattoo
jpOLEg5CrGrLNn5pMhWzmg,"""Spice Route Asian Bistro + Bar""",,"""499 King Street W""",Toronto,ON,M5K 1K4,43.6449642,-79.3974335,2.5,228,1,Nightlife;Asian Fusion;Bars;Restaurants
wcxX4HnM23kfAChU95F0jg,"""Once Upon A Child""",,"""13050 W Rancho Santa Fe Blvd, Ste B-8""",Avondale,AZ,85392,33.4612381,-112.3384662,2.0,40,1,Children's Clothing;Used;Vintage & Consignment;Fashion;Shopping;Baby Gear & Furniture
MgejSd8AmOZAoPSgwYuL6g,"""Holiday Inn Express & Suites Charlotte Airport""",,"""108 Airport Commons Dr""",Charlotte,NC,28208,35.2409593,-80.9233832,4.5,11,1,Event Planning & Services;Hotels & Travel;Hotels
jPulhFYKP_hvPafKYaa5Lg,"""Lucky Limousine""",,"""4195 W Diablo Dr""",Las Vegas,NV,89101,36.089499,-115.196259,3.5,12,1,Transportation;Taxis;Limos;Airport Shuttles;Hotels & Travel
GHyhyjQfBQGR4QwcvCWRfA,"""Royal Nails & Spa""",,"""601 Allegheny Ave""",Oakmont,PA,15139,40.5202537,-79.8430358,4.0,11,1,Nail Salons;Beauty & Spas
m-7riqiizobw5HDsY7poSA,"""Coach""",South Park,"""4400 Sharon Rd""",Charlotte,NC,28209,35.1523851,-80.8321252,4.0,6,1,Fashion;Accessories;Shopping
VC-S7T5aSOP9HTKu_TNHKA,"""Ho Garden Chinese Restaurant""",,"""9255 Woodbine Ave""",Markham,ON,L6C 1Y9,43.8700544727,-79.3608999252,2.5,41,1,Chinese;Restaurants
aX90_UwIeKS6lCaqdY5-CA,"""La Belle Nails and Spa""",Brockton Village,"""1609 Dundas Street W""",Toronto,ON,M6K 1T9,43.6497693543,-79.4352212548,4.5,6,1,Nail Salons;Waxing;Beauty & Spas;Hair Removal
orrhJxM6V1USwccG7MlxmA,"""Light Cafe""",Downtown Core,"""23 Baldwin Street, Ground Unit""",Toronto,ON,M5T 1L1,43.6559749,-79.3929904,3.5,125,1,Cafes;Restaurants
Zm4nHpJgnsq6fa7CkMQf4Q,"""McDonald's""",Scarborough,"""1966 Eglinton Avenue E""",Toronto,ON,M1L 2M6,43.728687,-79.285923,2.5,14,1,Fast Food;Burgers;Restaurants
oUlK6KctEK3uzCUdIsJtKw,"""Prashant Dani M.D.""",Spring Valley,"""5575 S Durango Dr""",Las Vegas,NV,89113,36.0873498,-115.2794411,5.0,4,1,Health & Medical;Doctors
esWCECUndh5YvgPsKz77Yg,"""Ari Dental""",,"""523 King Street W""",Toronto,ON,M5V 1K4,43.6447282,-79.3982416,3.0,4,1,Health & Medical;General Dentistry;Dentists
6XpqswYWoSOx0a9MkosVRA,"""Tia Shorty's Authentic Mexican Food""",,"""7001 N Scottsdale Rd""",Scottsdale,AZ,85253,33.5393084,-111.9226306,4.0,138,0,Mexican;Restaurants
0iRxPFQuX3V6xh8qGVZ23Q,"""Happy Homes Painting""",Eastland,"""9301 Charolais Ln""",Charlotte,NC,28213,35.2905594,-80.7217462,4.5,8,1,Drywall Installation & Repair;Home Services;Handyman;Painters;Refinishing Services
vB5thzfZmbKhNvvBEKkBjA,"""Hospitality Suite Resort""",,"""409 N Scottsdale Rd""",Scottsdale,AZ,85257,33.4529167,-111.9260716,3.5,62,1,Hotels;Hotels & Travel;Event Planning & Services
9xdVIIzHp12Zrox5aFaaHA,"""Pizzeria Defina""",Roncesvalles,"""321 Roncesvalles Ave""",Toronto,ON,M6R 2M6,43.6487056,-79.4498592,4.0,98,1,Pizza;Italian;Restaurants
XuVPAuCRO3ps9XN81jxFFw,"""Beautif-Eye Old Town""",,"""7620 E Indian School Rd, Ste 108""",Scottsdale,AZ,85251,33.4962729728,-111.916438863,4.5,180,1,Eyelash Service;Skin Care;Beauty & Spas;Hair Removal;Day Spas;Massage
YEg3lD1c5Dcpl-nzWvFYjQ,"""Chino Locos""",Riverdale,"""368 Broadview Avenue""",Toronto,ON,M4M 2H1,43.6654197,-79.3527419,3.0,34,1,Restaurants;Food;Mexican
Uu7JrCmBYOgPRH_m7apecQ,"""Verizon Authorized Retailer - GoWireless""",,"""3305 W Chandler Blvd, Ste 3""",Chandler,AZ,85226,33.3049030077,-111.898395278,3.0,18,1,Electronics;Professional Services;Mobile Phones;Home Services;Shopping;Internet Service Providers
5GOrW-PkisP0eXlSxy4AFg,"""Beijing Restaurant""",,"""2040 S Alma School Rd, Ste 13""",Chandler,AZ,85286,33.2747543,-111.859773,3.5,170,1,Chinese;Restaurants
8N2yHM65U2Xb3YtlxijU4Q,"""King David Pizza""",,"""11 Disera Drive""",Thornhill,ON,L4J,43.8107738622,-79.4536817031,3.5,10,1,Pizza;Mediterranean;Salad;Restaurants;Sandwiches
QmB_oPJ9YvzzVcaz3sFu5A,"""toom BauMarkt""",,"""Hanns-Klemm-Str. 8""",Böblingen,BW,71034,48.685,8.99515,4.5,3,1,Hardware Stores;Shopping;Home & Garden
x7RRLRKyKdME9X3GuR5-5w,"""Macayo's Mexican Table""",,"""15565 W Bell Rd""",Surprise,AZ,85374,33.6382705,-112.3954403,2.5,191,1,Bars;Nightlife;Mexican;Restaurants
927TIz3WE6srUTNU7NjsMQ,"""Le Profil Coiffure""",Ville-Marie,"""2130 Crescent Rue""",Montréal,QC,H3G 2B8,45.498314,-73.578487,2.5,3,1,Beauty & Spas
otGiJo7Tfxj7DML2RENeRw,"""White House Black Market""",Shadyside,"""5533 Walnut Street, Shadyside""",Pittsburgh,PA,15232,40.4517596,-79.9325658,4.0,3,0,Shopping;Fashion;Women's Clothing
1heHNQIZiHL23rUsVhOmWQ,"""San Tropez Apartment Homes""",,"""2700 N Hayden Rd""",Scottsdale,AZ,85257,33.477576,-111.909056,4.0,67,1,Home Services;Apartments;Real Estate
Nz3cxNwTZhxMsxTc81SETg,"""Bubbles Car Wash""",,"""7111 E Oak St""",Scottsdale,AZ,85257,33.472754,-111.92744,4.5,21,1,Automotive;Car Wash
-9zPSrzbZ81FismxDSGLtA,"""Goddard's Souvenir Express""",Entertainment District,"""Skywalk Atrium (By the UP Express), 7 Station Street, 2nd Floor""",Toronto,ON,M5J 1C3,43.6442928,-79.3846531,5.0,4,0,Cards & Stationery;Arts & Crafts;Jewelry;Gift Shops;Fashion;Specialty Food;Accessories;Outlet Stores;Event Planning & Services;Food;Flowers & Gifts;Shopping
Hkdq1q2ohnViJnqaZij-wQ,"""Thai Express""",Ville-Marie,"""977 Sainte-Catherine Rue W""",Montréal,QC,H3B 4W3,45.5012661,-73.57239,2.0,4,1,Thai;Restaurants
MX1CerjmiE_xHdP_tRk2fg,"""Extra Space Storage""",,"""9363 E Southern Ave""",Mesa,AZ,85209,33.392472,-111.628833,3.0,7,1,Self Storage;Local Services
Kz7q1Q_dfghuRM2S9IOvog,"""Embassy Suites by Hilton Scottsdale Resort""",,"""5001 N Scottsdale Rd""",Scottsdale,AZ,85250,33.5100592,-111.9255918,3.5,129,1,Professional Services;Hotels;Event Planning & Services;Hotels & Travel
G70k8VCOe9CJUIapSYZRcQ,"""Applebee's Neighborhood Grill & Bar""",,"""20705 Center Ridge Rd""",Cleveland,OH,44126,41.4618764,-81.8507168,4.0,5,1,Bars;Sports Bars;American (Traditional);Nightlife;Burgers;Restaurants
KPgyqG3MyFUDK7GRbUg51A,"""Pink Jeep Tours""",,"""3629 West Hacienda Ave""",Las Vegas,NV,89118,36.0930786133,-115.188034058,4.5,123,1,Active Life;Transportation;Travel Services;Arts & Entertainment;Event Planning & Services;Tours;Hotels & Travel;Venues & Event Spaces;Landmarks & Historical Buildings;Public Services & Government;Parks
YMvgrsVcGxCsA1WPDb4hgg,"""Amazon Hardwood Center""",,"""7280 Victoria Park Avenue, Unit A""",Markham,ON,L3R 1J1,43.8195958,-79.3435816,1.5,3,1,Flooring;Home Services
bu-5xEJ7MIUehFBoW3Rkzw,"""Swirl It Self Serve Froyo""",,"""1397 E Williams Field Rd, Ste 104""",Gilbert,AZ,85295,33.306222,-111.7598587,4.0,92,1,Ice Cream & Frozen Yogurt;Food
14m4FbWr2BIgrbSdPBKG8Q,"""Debu's Indian Cuisine""",Kensington Market,"""291 Augusta Ave""",Toronto,ON,M5T 2M2,43.6563207,-79.4025622,3.5,6,0,Indian;Restaurants
C5f0zLJ822I1EvVLplJDcg,"""Oasis""",Ville-Marie,"""1743 Rue Saint Denis""",Montréal,QC,H2K 3K4,45.5157615,-73.564602,5.0,3,0,Caribbean;Restaurants
PbxoxxrcNZnQFPJrkh91aw,"""MacCure Consulting""",Southwest,"""7322 S Rainbow Blvd, Ste 129""",Las Vegas,NV,89139,36.0549138,-115.2429546,4.5,14,1,Local Services;Home Network Installation;Home Services;Professional Services;IT Services & Computer Repair;Web Design
KR9J9Ba-5S2ikHsu33jV7w,"""Woman Pur""",Hauptbahnhof,"""Kronenstr. 3""",Stuttgart,BW,70173,48.7818,9.18073,4.5,5,1,Gyms;Fitness & Instruction;Active Life
ahylp2gGtSgTMSQBvKAq9g,"""Café Vito""",Villeray-Saint-Michel-Parc-Extension,"""151 Rue Villeray""",Montréal,QC,H2R 1G4,45.5384181,-73.6245508,4.5,49,1,Food;Bagels;Restaurants;Ice Cream & Frozen Yogurt;Coffee & Tea;Cafes
_niSQeYPBawz3rubX7UxPQ,"""Kitch""",,"""229 Geary Avenue""",Toronto,ON,M6H 2C3,43.6695913,-79.4386699,3.0,32,0,Restaurants;Canadian (New);Nightlife;Bars
kGELuv1JCftHk2MBK9Mn-w,"""H&M""",,"""3111 W Chandler Blvd""",Chandler,AZ,85226,33.3017106,-111.8985267,2.5,15,1,Women's Clothing;Children's Clothing;Fashion;Men's Clothing;Shopping
d8U6onGZkgZZDCqidqmcnA,"""Mona Gallery""",NoDa,"""1900 N Brevard St""",Charlotte,NC,28206,35.238604,-80.820186,3.5,5,0,Art Galleries;Arts & Entertainment;Shopping
zeq7wAnokJLc8k9tJJshQw,"""Rosedale Cleaners""",,"""18059 W Catawba Ave""",Cornelius,NC,28031,35.4594801,-80.8889804,2.5,3,1,Laundry Services;Dry Cleaning & Laundry;Local Services
VMfEWlSwDt9fhwNN868NNA,"""Pray Tell""",Dufferin Grove,"""838 College Street""",Toronto,ON,M6H 1A2,43.6544412,-79.4230321,4.5,35,1,Tapas Bars;Cocktail Bars;Restaurants;Nightlife;Tapas/Small Plates;Bars;Breakfast & Brunch
xDVK90C8qTDH5mqVQfyyjg,"""Chief/Bauer Service Experts""",,"""520 North Hickory St""",Champaign,IL,61820,40.12077,-88.2421294,2.0,10,1,Local Services;Home Services;Heating & Air Conditioning/HVAC;Home & Garden;Air Duct Cleaning;Appliances;Shopping
jS3U9iEGnJY7j5oT9iDN7A,"""Macayo's Mexican Restaurants""",,"""11107 N Scottsdale Rd""",Scottsdale,AZ,85254,33.5871275,-111.9254182,3.0,198,0,Restaurants;Mexican
JXGyLKoAmNfC0IDe0NYZbA,"""Souper Salad""",,"""5117 S Blvd""",Charlotte,NC,28217,35.3184247,-80.6624269,2.5,4,0,American (Traditional);Restaurants;Buffets
IEHus0W95oWsNMjQF0eD9w,"""The SIC Sense Theatre""",,"""1902-9 E Mcdowell""",Phoenix,AZ,85006,33.466039,-112.040976,4.5,11,1,Nightlife;Comedy Clubs;Arts & Entertainment;Performing Arts
B39QL55Q4bqccH5B6nu7kg,"""Arcane Hair Parlour""",,"""600 N 4th St, Ste 146""",Phoenix,AZ,85004,33.455393966,-112.069588855,5.0,16,1,Beauty & Spas;Men's Hair Salons;Hair Salons;Barbers;Hair Removal;Waxing
E6U4MXiyezvOvCgMvlkDZw,"""Residence Inn by Marriott Phoenix Downtown""",,"""132 S Central Ave""",Phoenix,AZ,85004,33.4463705172,-112.074055828,4.5,7,1,Hotels & Travel;Hotels;Venues & Event Spaces;Event Planning & Services
EM_mpSUwlk6X6y6ytjRGKg,"""Sunrise Service""",,"""7380 Commercial Way""",Henderson,NV,89011,36.0547449,-115.022087,3.5,14,1,Plumbing;Heating & Air Conditioning/HVAC;Appliances & Repair;Home Services;Local Services
5aLB4PlOkvkln54wUT78ZA,"""Brad's Toys & Collectibles""",,"""1433 N Boulder Hwy""",Henderson,NV,89011,36.0577039,-115.0032125,4.5,26,1,Shopping;Hobby Shops;Books;Mags;Music & Video;Comic Books;Toy Stores
W0d43kiTs3a0Gqtds4-9AQ,"""A Pro Contractor Services""",,"""1633 N Boulder Hwy""",Henderson,NV,89011,36.060387956,-115.006494132,4.0,4,1,Plumbing;Heating & Air Conditioning/HVAC;Local Services;Home Services;Contractors;Air Duct Cleaning
kwZHk_z5tn1TB62KNBfu5A,"""Carolyne's Salon Complete""",,"""16211 N Scottsdale Rd, Unit A-8""",Scottsdale,AZ,85254,33.63416,-111.923887,4.0,42,1,Eyelash Service;Hair Salons;Day Spas;Hair Stylists;Waxing;Beauty & Spas;Hair Removal;Nail Salons
QR7sWzWe9Zg702FksVh62Q,"""Tuckaseegee Park""",,"""165 Broome St""",Mount Holly,NC,28120,35.2813984,-81.015306,4.5,3,1,Dog Parks;Parks;Active Life
emu_QZZwqSgFKmBRs3luxw,"""Chick-fil-A""",,"""1480 Concord Pkwy N""",Concord,NC,28025,35.440287,-80.603009,3.0,4,1,Restaurants;Sandwiches;Caterers;Event Planning & Services;Fast Food
XvOzizKafffkMuk-tIdNcQ,"""Squeeze In""",,"""8876 S Eastern Ave""",Las Vegas,NV,89123,36.029380621,-115.115198176,4.0,202,1,Restaurants;Breakfast & Brunch;American (Traditional)
mqDh5Nr01wNP-1sPcwxAcQ,"""Riviera PIzza & Pasta""",,"""2955 Leechburg Rd""",New Kensington,PA,15068,40.5883508,-79.7208102,3.0,7,1,Restaurants;Italian;Pizza
3JJWG-Eyj-czxaXaE7LVaA,"""W Burger Bar""",,"""682 Caledonia Road""",Toronto,ON,M6E 2T5,43.6971603507,-79.4632814596,3.5,32,0,Burgers;Restaurants;Food;Beer;Wine & Spirits;Nightlife;Bars
WwtcV0ylKVBEvjRQFL3e3w,"""Weldon Dental Care""",,"""3806 N 3rd St""",Phoenix,AZ,85012,33.511391,-112.069119,2.5,6,0,Health & Medical;General Dentistry;Cosmetic Dentists;Dentists
JQ5If23aqFhV6uuMRwFlwA,"""Coco Rice Thai Cuisine""",Niagara,"""669 King Street W""",Toronto,ON,M5V 1M9,43.6437815874,-79.4029973833,3.5,91,1,Vegan;Restaurants;Thai
lTAkpHvhy7Z3mBjFODbXpA,"""Tutti Frutti""",St. Lawrence,"""7 King St E""",Toronto,ON,M5C 3C6,43.649343,-79.3769705,3.5,3,0,Restaurants;Breakfast & Brunch
I-5qHCVwT7k_KH67-YOx3A,"""The Cheesecake Factory""",,"""160 S Green Valley Pkwy""",Henderson,NV,89052,36.022082,-115.083185,3.5,519,1,Desserts;Seafood;American (Traditional);Food;American (New);Restaurants
IjLWsE7B-LF2EJCWW_4cNA,"""Zen Lifestyle - Hanover Street""",New Town,"""84 Hanover Street""",Edinburgh,EDH,EH2 1EL,55.9540821,-3.197596,5.0,4,1,Day Spas;Skin Care;Health & Medical;Permanent Makeup;Beauty & Spas;Medical Spas
0ZfrYHM0ptK-XVH5-XHEyA,"""Summit Health Chiropractic""",,"""2919 S Ellsworth Rd, Ste 102""",MESA,AZ,85212,33.3618461,-111.6352015,5.0,4,1,Health & Medical;Chiropractors
Qiu1W1BlKg6JdefD1jPZqw,"""Tandoori Chaska""",,"""1975 Cottrelle Boulevard, Unit 8""",Brampton,ON,L6P 2A1,43.7724037,-79.6884723,5.0,4,0,Restaurants;Indian
rmP7AzV3SAeRWUzbNuqQ5A,"""131 Main""",,"""17830 Statesville Rd""",Cornelius,NC,28031,35.4577917,-80.8680906,4.0,248,1,American (Traditional);Bars;Restaurants;Nightlife
mAaIW-oPVBj_a2RJ-ZtevA,"""Bayview Village Shopping Centre""",Bayview Village,"""2901 Bayview Avenue""",North York,ON,M2K 1E6,43.7690889,-79.3849352,3.0,43,1,Shopping;Shopping Centers
U8FC3Z_L_tHEUIvkwSSAXw,"""Hunan Kitchen""",,"""4554 William Penn Hwy""",Murrysville,PA,15668,40.4255412,-79.6719632,4.0,14,1,Chinese;Restaurants
oMtm92KdAUMyusaRvtTruw,"""Pro Arte Mediterraneo""",,"""Kirchheimerstr. 60""",Stuttgart,BW,70619,48.7445137,9.2124473,4.0,5,1,Restaurants;Italian;Mediterranean
Lmxua51p4GcGjz5wU3p-PQ,"""Action Glass""",,"""3050 S Country Club Dr, Ste 14""",Mesa,AZ,85210,33.3594936,-111.8426102,4.5,7,1,Windows Installation;Home Services;Contractors;Shopping;Kitchen & Bath;Door Sales/Installation;Glass & Mirrors;Home & Garden
NZ4ooQgXFyhfkeMS3U_2cg,"""Auto Tech""",,"""260 S Alma School Rd, Ste 135""",Mesa,AZ,85210,33.409588,-111.8572185,3.0,5,1,Automotive;Auto Repair
-UPP0Q_kZsuQ2zZ1k7lbyQ,"""Tasty Delight Fusion Cuisine""",,"""149 Ravel Road, Unit B""",Toronto,ON,M2H 1T1,43.7915787,-79.3667465,3.0,30,1,Asian Fusion;Chinese;Restaurants
39wxAB8sdlF4RYZ5mSeQ9Q,"""San Tan Nursery & Tree Farm""",,"""13012 E Chandler Heights Rd""",Chandler,AZ,85249,33.2340475,-111.8020574,2.5,3,0,Nurseries & Gardening;Shopping;Home & Garden
xO9qvEfZn0lDjjDqeUaW4A,"""Starbucks""",,"""660 S Grand Ave""",Sun Prairie,WI,53590,43.1710838,-89.2680505,3.5,4,1,Coffee & Tea;Food
HPVpxcwDVjgZatc4M8bEnw,"""Frazer Diner""",,"""189 W Lancaster Ave""",Frazer,PA,19355,40.0414067674,-75.5374860764,3.0,41,1,Breakfast & Brunch;Restaurants;Diners
maJvbTIlMjOoZTcsGUqHOQ,"""La Carreta De Lily""",,"""3326 N 19th Ave""",Phoenix,AZ,85015,33.4868764198,-112.100422271,3.5,16,1,Hawaiian;Ice Cream & Frozen Yogurt;Desserts;Restaurants;Food;Mexican
w0p0kLkEp4djkzJBmSkpuA,"""Crazy Fish & 202 Sushi""",,"""710 E Gilbert Dr""",Tempe,AZ,85281,33.4369319,-111.9270714,2.5,23,0,Japanese;Sushi Bars;Restaurants
nh1StiltxvClOOkaSLuOEg,"""Omaha Steak House""",,"""4800 S Tryon St""",Charlotte,NC,28217,35.1800007,-80.8912165,3.0,27,0,Restaurants;Steakhouses
25dhzDnHub7k7lerzP24jw,"""Jimmy John's""",,"""18340 Bagley Rd""",Middleburg Heights,OH,44130,41.373934,-81.830332,2.0,7,1,Food Delivery Services;Food;Sandwiches;Delis;Restaurants
aL62unnYvX-YwOHnrWB1Eg,"""Holiday Inn Hotel Edinburgh""",,"""132 Corstorphine Road""",Edinburgh,EDH,EH12 6UA,55.9429546,-3.2673575,3.0,14,1,Hotels & Travel;Event Planning & Services;Venues & Event Spaces;Hotels
Ok2eaYFkivjZ-CzkwQYalQ,"""1st Choice Moving & More""",Glenville,"""540 E 105th St, Ste 213""",Cleveland,OH,44108,41.542427,-81.6164189,4.0,4,1,Home Services;Self Storage;Movers;Local Services
1KP5pShdlC7dqyQbxtP3Zw,"""Oakwood Espresso""",,"""342-B Oakwood Avenue""",Toronto,ON,M6E 2W2,43.6864091666,-79.438632719,5.0,20,1,Food;Coffee & Tea
_oFeTg8lIbmH1cVTt0x-rw,"""Smart Cook""",,"""20 Bur Oak Avenue""",Markham,ON,L6C 0A2,43.8888723489,-79.3156621233,3.0,12,1,Restaurants;Ramen;Japanese
Hqs-aCqdiZZzA3PMJ7ozsA,"""Symposium Cafe Restaurant & Lounge""",,"""3450 Major Mackenzie Drive W""",Vaughan,ON,L4L 1A6,43.8464383538,-79.5511644334,3.0,21,1,Desserts;Nightlife;Breakfast & Brunch;Food;Bars;Restaurants;Lounges
8Bj0SlAgIIXw38Sd5lEGQA,"""The Edinburgh Dog & Cat Home""",,"""26 Seafield Road East""",Edinburgh,EDH,EH15 1HD,55.9642,-3.13049,4.0,4,1,Pet Stores;Pets;Animal Shelters;Pet Services;Community Service/Non-Profit;Local Services;Dog Walkers
uN7R4xZgXwOk_AlD4ANkfQ,"""Summer Winds Apartments""",Southeast,"""2725 W Wigwam Ave""",Las Vegas,NV,89123,36.0325213,-115.1781969,3.0,16,1,Real Estate;Home Services;Apartments
aIt1_i09_gEw2XUEhkWGDA,"""Crawl Vegas""",Southeast,"""7582 S Las Vegas Blvd, Ste 319""",Las Vegas,NV,89123,36.0519379,-115.1722398,4.0,21,1,Arts & Entertainment;Nightlife;Bars;Tours;Hotels & Travel
n9PWBUaQe-fE6dMgwYASRw,"""Play N Bounce""",,"""6555 E Southern Ave""",Mesa,AZ,85206,33.3905976,-111.689675,3.0,4,0,Kids Activities;Active Life;Recreation Centers;Venues & Event Spaces;Event Planning & Services
7mAaMNDdTTNDIj8utXMZIQ,"""Chocolate Emporium Candy Company""",,"""14486 Cedar Rd""",Cleveland,OH,44121,41.5011081,-81.5182257,2.0,3,0,Food;Candy Stores;Chocolatiers & Shops;Specialty Food
HfUg6QeGgjBeuzhDFF_DTA,"""St Katherine Greek Orthodox Church""",,"""2716 N Dobson Rd""",Chandler,AZ,85224,33.346843,-111.877144,3.5,8,1,Festivals;Religious Organizations;Food;Arts & Entertainment;Churches;Ethnic Food;Specialty Food
3wE7IZEO3kdFSIbrEh2vyw,"""Black Mountain Golf & Country Club""",,"""500 Greenway Rd""",Henderson,NV,89015,36.019531,-114.9739838,3.5,26,1,Golf;Active Life;Arts & Entertainment;Country Clubs
